OrderLineID;OrderID;OrderDate;CustomerID;CustomerFirstName;CustomerLastName;CustomerEmail;CustomerPhone;CustomerCity;CustomerProvince;CustomerRegion;CustomerSegment;CustomerSignupDate;SalesRepID;SalesRepFirstName;SalesRepLastName;SalesRepEmail;SalesArea;ProductCode;ProductName;Category;Brand;UnitPriceEUR;Quantity;DiscountPct;WarehouseID;WarehouseName;WarehouseCity;WarehouseProvince;SalesChannel;PaymentMethod;OrderStatus;DeliveryDate;ShippingCostEUR;LineRevenueEUR
OL00019563;O0007870;2025-12-21;C01389;Giulia;Rinaldi;giulia.rinaldi1389@example.it;+393255662029;Parma;PR;Emilia-Romagna;PMI;2024-12-01;S030;Giorgio;Rinaldi;giorgio.rinaldi30@example.it;Puglia;P001;Notebook Pro 14;Informatica;NovaTech;899.00;7;10.00;W01;Milano Nord;Milano;MI;Telefono;Addebito diretto;Consegnato;2025-12-28;12.90;5676.60
OL00019564;O0007870;2025-12-21;C01389;Giulia;Rinaldi;giulia.rinaldi1389@example.it;+393255662029;Parma;PR;Emilia-Romagna;PMI;2024-12-01;S030;Giorgio;Rinaldi;giorgio.rinaldi30@example.it;Puglia;P022;Scrivania Regolabile;Arredo;FormaOffice;579.00;1;10.00;W01;Milano Nord;Milano;MI;Telefono;Addebito diretto;Consegnato;2025-12-28;19.90;541.00
OL00019565;O0007870;2025-12-21;C01389;Giulia;Rinaldi;giulia.rinaldi1389@example.it;+393255662029;Parma;PR;Emilia-Romagna;PMI;2024-12-01;S030;Giorgio;Rinaldi;giorgio.rinaldi30@example.it;Puglia;P026;Licenza Antivirus;Software;SoftBridge;39.00;3;20.00;W01;Milano Nord;Milano;MI;Telefono;Addebito diretto;Consegnato;2025-12-28;4.90;98.50
OL00019566;O0007870;2025-12-21;C01389;Giulia;Rinaldi;giulia.rinaldi1389@example.it;+393255662029;Parma;PR;Emilia-Romagna;PMI;2024-12-01;S030;Giorgio;Rinaldi;giorgio.rinaldi30@example.it;Puglia;P002;Notebook Air 13;Informatica;NovaTech;749.00;3;5.00;W01;Milano Nord;Milano;MI;Telefono;Addebito diretto;Consegnato;2025-12-28;12.90;2147.55
OL00019567;O0007871;2024-05-01;C00494;Giorgio;Longo;giorgio.longo494@example.it;+393077483731;Verona;VR;Veneto;PMI;2022-03-21;S011;Luca;Ferrari;luca.ferrari11@example.it;Toscana;P021;Sedia Ergonomica;Arredo;FormaOffice;349.00;3;10.00;W05;Torino Ovest;Torino;TO;E-commerce;Carta;Consegnato;2024-05-06;0.00;942.30
OL00019568;O0007871;2024-05-01;C00494;Giorgio;Longo;giorgio.longo494@example.it;+393077483731;Verona;VR;Veneto;PMI;2022-03-21;S011;Luca;Ferrari;luca.ferrari11@example.it;Toscana;P012;Scanner Documentale;Ufficio;Printiva;199.00;4;0.00;W05;Torino Ovest;Torino;TO;E-commerce;Carta;Consegnato;2024-05-06;0.00;796.00
OL00019569;O0007871;2024-05-01;C00494;Giorgio;Longo;giorgio.longo494@example.it;+393077483731;Verona;VR;Veneto;PMI;2022-03-21;S011;Luca;Ferrari;luca.ferrari11@example.it;Toscana;P008;NAS 2-Bay;Archiviazione;DataSafe;289.00;6;5.00;W05;Torino Ovest;Torino;TO;E-commerce;Carta;Consegnato;2024-05-06;7.90;1655.20
OL00019570;O0007872;2024-03-21;C01797;Giorgio;Conti;giorgio.conti1797@example.it;+393622761467;Savona;SV;Liguria;PMI;2022-04-06;S038;Giorgio;Fontana;giorgio.fontana38@example.it;Lombardia;P008;NAS 2-Bay;Archiviazione;DataSafe;289.00;1;20.00;W01;Milano Nord;Milano;MI;E-commerce;Carta;Consegnato;2024-03-26;0.00;231.20
OL00019571;O0007873;2024-11-23;C02128;Sara;Moretti;sara.moretti2128@example.it;+393820147067;Venezia;VE;Veneto;PMI;2023-07-01;S032;Martina;Costa;martina.costa32@example.it;Sicilia;P009;Router Wi-Fi 6;Rete;NetWave;159.00;4;5.00;W05;Torino Ovest;Torino;TO;Marketplace;Bonifico;In preparazione;;7.90;612.10
OL00019572;O0007873;2024-11-23;C02128;Sara;Moretti;sara.moretti2128@example.it;+393820147067;Venezia;VE;Veneto;PMI;2023-07-01;S032;Martina;Costa;martina.costa32@example.it;Sicilia;P003;Monitor 27 QHD;Informatica;Visionix;319.00;2;5.00;W05;Torino Ovest;Torino;TO;Marketplace;Bonifico;In preparazione;;12.90;619.00
OL00019573;O0007874;2024-01-02;C00181;Francesca;Bianchi;francesca.bianchi181@example.it;+393991582018;Messina;ME;Sicilia;PMI;2024-05-06;S004;Laura;Rossi;laura.rossi4@example.it;Lazio;P030;Speaker Conference;Audio;SoundPeak;179.00;6;5.00;W01;Milano Nord;Milano;MI;Telefono;Carta;Annullato;;19.90;1040.20
OL00019574;O0007874;2024-01-02;C00181;Francesca;Bianchi;francesca.bianchi181@example.it;+393991582018;Messina;ME;Sicilia;PMI;2024-05-06;S004;Laura;Rossi;laura.rossi4@example.it;Lazio;P016;Tablet 11;Mobile;NovaTech;529.00;5;15.00;W01;Milano Nord;Milano;MI;Telefono;Carta;Annullato;;0.00;2248.25
OL00019575;O0007875;2025-04-20;C01143;Giorgio;Marino;giorgio.marino1143@example.it;+393701407891;Latina;LT;Lazio;PMI;2023-03-10;S026;Luca;Greco;luca.greco26@example.it;Piemonte;P006;Dock USB-C;Accessori;Connecta;89.00;5;10.00;W05;Torino Ovest;Torino;TO;Telefono;Carta;Spedito;2025-04-28;7.90;408.40
OL00019576;O0007876;2025-08-01;C01978;Davide;Longo;davide.longo1978@example.it;+393917601933;Caserta;CE;Campania;Microimpresa;2021-12-10;S040;Federico;Ricci;federico.ricci40@example.it;Sicilia;P004;Tastiera Meccanica;Accessori;KeyForge;109.00;3;15.00;W01;Milano Nord;Milano;MI;Telefono;PayPal;Consegnato;2025-08-07;7.90;285.85
OL00019577;O0007876;2025-08-01;C01978;Davide;Longo;davide.longo1978@example.it;+393917601933;Caserta;CE;Campania;Microimpresa;2021-12-10;S040;Federico;Ricci;federico.ricci40@example.it;Sicilia;P007;SSD Esterno 1TB;Archiviazione;DataSafe;129.00;8;5.00;W01;Milano Nord;Milano;MI;Telefono;PayPal;Consegnato;2025-08-07;4.90;985.30
OL00019578;O0007876;2025-08-01;C01978;Davide;Longo;davide.longo1978@example.it;+393917601933;Caserta;CE;Campania;Microimpresa;2021-12-10;S040;Federico;Ricci;federico.ricci40@example.it;Sicilia;P026;Licenza Antivirus;Software;SoftBridge;39.00;5;15.00;W01;Milano Nord;Milano;MI;Telefono;PayPal;Consegnato;2025-08-07;7.90;173.65
OL00019579;O0007876;2025-08-01;C01978;Davide;Longo;davide.longo1978@example.it;+393917601933;Caserta;CE;Campania;Microimpresa;2021-12-10;S040;Federico;Ricci;federico.ricci40@example.it;Sicilia;P012;Scanner Documentale;Ufficio;Printiva;199.00;8;10.00;W01;Milano Nord;Milano;MI;Telefono;PayPal;Consegnato;2025-08-07;19.90;1452.70
OL00019580;O0007877;2024-09-15;C00107;Sara;Greco;sara.greco107@example.it;+393520531250;Bologna;BO;Emilia-Romagna;Enterprise;2025-01-12;S029;Matteo;Bianchi;matteo.bianchi29@example.it;Piemonte;P013;Webcam Full HD;Video;Visionix;69.00;3;0.00;W05;Torino Ovest;Torino;TO;E-commerce;PayPal;Annullato;;0.00;207.00
OL00019581;O0007878;2025-06-27;C00219;Marco;Barbieri;marco.barbieri219@example.it;+393167679984;Novara;NO;Piemonte;Microimpresa;2023-12-19;S003;Laura;Romano;laura.romano3@example.it;Toscana;P013;Webcam Full HD;Video;Visionix;69.00;6;0.00;W05;Torino Ovest;Torino;TO;E-commerce;Carta;Reso;2025-07-02;12.90;426.90
OL00019582;O0007878;2025-06-27;C00219;Marco;Barbieri;marco.barbieri219@example.it;+393167679984;Novara;NO;Piemonte;Microimpresa;2023-12-19;S003;Laura;Romano;laura.romano3@example.it;Toscana;P001;Notebook Pro 14;Informatica;NovaTech;899.00;3;10.00;W05;Torino Ovest;Torino;TO;E-commerce;Carta;Reso;2025-07-02;7.90;2435.20
OL00019583;O0007879;2025-04-05;C00274;Giorgio;Lombardi;giorgio.lombardi274@example.it;+393785201703;Modena;MO;Emilia-Romagna;Microimpresa;2024-05-29;S040;Federico;Ricci;federico.ricci40@example.it;Sicilia;P003;Monitor 27 QHD;Informatica;Visionix;319.00;7;0.00;W02;Bologna Interporto;Bologna;BO;E-commerce;Bonifico;Consegnato;2025-04-10;0.00;2233.00
OL00019584;O0007879;2025-04-05;C00274;Giorgio;Lombardi;giorgio.lombardi274@example.it;+393785201703;Modena;MO;Emilia-Romagna;Microimpresa;2024-05-29;S040;Federico;Ricci;federico.ricci40@example.it;Sicilia;P030;Speaker Conference;Audio;SoundPeak;179.00;3;0.00;W02;Bologna Interporto;Bologna;BO;E-commerce;Bonifico;Consegnato;2025-04-10;19.90;556.90
OL00019585;O0007879;2025-04-05;C00274;Giorgio;Lombardi;giorgio.lombardi274@example.it;+393785201703;Modena;MO;Emilia-Romagna;Microimpresa;2024-05-29;S040;Federico;Ricci;federico.ricci40@example.it;Sicilia;P011;Stampante Laser;Ufficio;Printiva;239.00;1;10.00;W02;Bologna Interporto;Bologna;BO;E-commerce;Bonifico;Consegnato;2025-04-10;19.90;235.00
OL00019586;O0007879;2025-04-05;C00274;Giorgio;Lombardi;giorgio.lombardi274@example.it;+393785201703;Modena;MO;Emilia-Romagna;Microimpresa;2024-05-29;S040;Federico;Ricci;federico.ricci40@example.it;Sicilia;P009;Router Wi-Fi 6;Rete;NetWave;159.00;2;10.00;W02;Bologna Interporto;Bologna;BO;E-commerce;Bonifico;Consegnato;2025-04-10;19.90;306.10
OL00019587;O0007880;2025-09-01;C02244;Luca;Greco;luca.greco2244@example.it;+393336945709;Monza;MB;Lombardia;PMI;2021-10-31;S002;Valentina;Longo;valentina.longo2@example.it;Emilia-Romagna;P016;Tablet 11;Mobile;NovaTech;529.00;6;10.00;W05;Torino Ovest;Torino;TO;Marketplace;Addebito diretto;Consegnato;2025-09-05;7.90;2864.50
OL00019588;O0007880;2025-09-01;C02244;Luca;Greco;luca.greco2244@example.it;+393336945709;Monza;MB;Lombardia;PMI;2021-10-31;S002;Valentina;Longo;valentina.longo2@example.it;Emilia-Romagna;P015;Microfono USB;Audio;SoundPeak;119.00;1;15.00;W05;Torino Ovest;Torino;TO;Marketplace;Addebito diretto;Consegnato;2025-09-05;0.00;101.15
OL00019589;O0007880;2025-09-01;C02244;Luca;Greco;luca.greco2244@example.it;+393336945709;Monza;MB;Lombardia;PMI;2021-10-31;S002;Valentina;Longo;valentina.longo2@example.it;Emilia-Romagna;P010;Switch 8 Porte;Rete;NetWave;79.00;1;0.00;W05;Torino Ovest;Torino;TO;Marketplace;Addebito diretto;Consegnato;2025-09-05;7.90;86.90
OL00019590;O0007880;2025-09-01;C02244;Luca;Greco;luca.greco2244@example.it;+393336945709;Monza;MB;Lombardia;PMI;2021-10-31;S002;Valentina;Longo;valentina.longo2@example.it;Emilia-Romagna;P025;Licenza Office Suite;Software;SoftBridge;149.00;7;20.00;W05;Torino Ovest;Torino;TO;Marketplace;Addebito diretto;Consegnato;2025-09-05;0.00;834.40
OL00019591;O0007881;2025-12-25;C00296;Matteo;Rinaldi;matteo.rinaldi296@example.it;+393571434176;Salerno;SA;Campania;PMI;2023-08-14;S020;Federico;Costa;federico.costa20@example.it;Puglia;P014;Cuffie Conference;Audio;SoundPeak;99.00;7;20.00;W05;Torino Ovest;Torino;TO;Commerciale;Carta;Spedito;2025-12-28;19.90;574.30
OL00019592;O0007882;2024-02-25;C01692;Martina;Caruso;martina.caruso1692@example.it;+393298570068;Bologna;BO;Emilia-Romagna;Microimpresa;2024-06-27;S035;Ilaria;Barbieri;ilaria.barbieri35@example.it;Emilia-Romagna;P006;Dock USB-C;Accessori;Connecta;89.00;5;5.00;W04;Napoli Hub;Napoli;NA;E-commerce;Bonifico;Reso;2024-03-02;7.90;430.65
OL00019593;O0007882;2024-02-25;C01692;Martina;Caruso;martina.caruso1692@example.it;+393298570068;Bologna;BO;Emilia-Romagna;Microimpresa;2024-06-27;S035;Ilaria;Barbieri;ilaria.barbieri35@example.it;Emilia-Romagna;P021;Sedia Ergonomica;Arredo;FormaOffice;349.00;4;0.00;W04;Napoli Hub;Napoli;NA;E-commerce;Bonifico;Reso;2024-03-02;0.00;1396.00
OL00019594;O0007883;2025-11-09;C01858;Sara;Moretti;sara.moretti1858@example.it;+393967113004;Taranto;TA;Puglia;PMI;2023-07-25;S012;Martina;Santoro;martina.santoro12@example.it;Toscana;P026;Licenza Antivirus;Software;SoftBridge;39.00;1;20.00;W04;Napoli Hub;Napoli;NA;Commerciale;PayPal;Consegnato;2025-11-15;0.00;31.20
OL00019595;O0007883;2025-11-09;C01858;Sara;Moretti;sara.moretti1858@example.it;+393967113004;Taranto;TA;Puglia;PMI;2023-07-25;S012;Martina;Santoro;martina.santoro12@example.it;Toscana;P020;Lampada Desk LED;Arredo;FormaOffice;44.00;5;15.00;W04;Napoli Hub;Napoli;NA;Commerciale;PayPal;Consegnato;2025-11-15;0.00;187.00
OL00019596;O0007883;2025-11-09;C01858;Sara;Moretti;sara.moretti1858@example.it;+393967113004;Taranto;TA;Puglia;PMI;2023-07-25;S012;Martina;Santoro;martina.santoro12@example.it;Toscana;P013;Webcam Full HD;Video;Visionix;69.00;7;5.00;W04;Napoli Hub;Napoli;NA;Commerciale;PayPal;Consegnato;2025-11-15;0.00;458.85
OL00019597;O0007884;2025-09-02;C00774;Matteo;Rossi;matteo.rossi774@example.it;+393219508583;Savona;SV;Liguria;Microimpresa;2024-06-12;S012;Martina;Santoro;martina.santoro12@example.it;Toscana;P021;Sedia Ergonomica;Arredo;FormaOffice;349.00;5;0.00;W05;Torino Ovest;Torino;TO;E-commerce;Bonifico;Consegnato;2025-09-08;0.00;1745.00
OL00019598;O0007885;2025-12-14;C00716;Stefano;Santoro;stefano.santoro716@example.it;+393813090709;Novara;NO;Piemonte;Microimpresa;2023-10-03;S011;Luca;Ferrari;luca.ferrari11@example.it;Toscana;P009;Router Wi-Fi 6;Rete;NetWave;159.00;8;0.00;W04;Napoli Hub;Napoli;NA;Telefono;PayPal;Spedito;2025-12-19;12.90;1284.90
OL00019599;O0007885;2025-12-14;C00716;Stefano;Santoro;stefano.santoro716@example.it;+393813090709;Novara;NO;Piemonte;Microimpresa;2023-10-03;S011;Luca;Ferrari;luca.ferrari11@example.it;Toscana;P025;Licenza Office Suite;Software;SoftBridge;149.00;5;0.00;W04;Napoli Hub;Napoli;NA;Telefono;PayPal;Spedito;2025-12-19;19.90;764.90
OL00019600;O0007885;2025-12-14;C00716;Stefano;Santoro;stefano.santoro716@example.it;+393813090709;Novara;NO;Piemonte;Microimpresa;2023-10-03;S011;Luca;Ferrari;luca.ferrari11@example.it;Toscana;P029;Proiettore Business;Video;Visionix;699.00;7;0.00;W04;Napoli Hub;Napoli;NA;Telefono;PayPal;Spedito;2025-12-19;0.00;4893.00
OL00019601;O0007886;2024-05-10;C01026;Andrea;Rinaldi;andrea.rinaldi1026@example.it;+393648104352;La Spezia;SP;Liguria;Enterprise;2021-11-06;S018;Alessandro;Ricci;alessandro.ricci18@example.it;Sicilia;P007;SSD Esterno 1TB;Archiviazione;DataSafe;129.00;2;0.00;W01;Milano Nord;Milano;MI;E-commerce;Carta;Consegnato;2024-05-14;0.00;258.00
OL00019602;O0007886;2024-05-10;C01026;Andrea;Rinaldi;andrea.rinaldi1026@example.it;+393648104352;La Spezia;SP;Liguria;Enterprise;2021-11-06;S018;Alessandro;Ricci;alessandro.ricci18@example.it;Sicilia;P003;Monitor 27 QHD;Informatica;Visionix;319.00;7;5.00;W01;Milano Nord;Milano;MI;E-commerce;Carta;Consegnato;2024-05-14;0.00;2121.35
OL00019603;O0007886;2024-05-10;C01026;Andrea;Rinaldi;andrea.rinaldi1026@example.it;+393648104352;La Spezia;SP;Liguria;Enterprise;2021-11-06;S018;Alessandro;Ricci;alessandro.ricci18@example.it;Sicilia;P029;Proiettore Business;Video;Visionix;699.00;1;10.00;W01;Milano Nord;Milano;MI;E-commerce;Carta;Consegnato;2024-05-14;19.90;649.00
OL00019604;O0007886;2024-05-10;C01026;Andrea;Rinaldi;andrea.rinaldi1026@example.it;+393648104352;La Spezia;SP;Liguria;Enterprise;2021-11-06;S018;Alessandro;Ricci;alessandro.ricci18@example.it;Sicilia;P017;Smartphone Business;Mobile;NovaTech;649.00;3;0.00;W01;Milano Nord;Milano;MI;E-commerce;Carta;Consegnato;2024-05-14;12.90;1959.90
OL00019605;O0007887;2025-03-06;C00697;Stefano;Ferrari;stefano.ferrari697@example.it;+393153412961;Pisa;PI;Toscana;PMI;2022-10-12;S018;Alessandro;Ricci;alessandro.ricci18@example.it;Sicilia;P028;Firewall Appliance;Rete;NetWave;1290.00;7;20.00;W02;Bologna Interporto;Bologna;BO;E-commerce;Bonifico;Consegnato;2025-03-13;0.00;7224.00
OL00019606;O0007887;2025-03-06;C00697;Stefano;Ferrari;stefano.ferrari697@example.it;+393153412961;Pisa;PI;Toscana;PMI;2022-10-12;S018;Alessandro;Ricci;alessandro.ricci18@example.it;Sicilia;P029;Proiettore Business;Video;Visionix;699.00;3;10.00;W02;Bologna Interporto;Bologna;BO;E-commerce;Bonifico;Consegnato;2025-03-13;12.90;1900.20
OL00019607;O0007888;2024-01-31;C02317;Alice;Barbieri;alice.barbieri2317@example.it;+393865987187;Bari;BA;Puglia;Enterprise;2024-12-12;S035;Ilaria;Barbieri;ilaria.barbieri35@example.it;Emilia-Romagna;P030;Speaker Conference;Audio;SoundPeak;179.00;8;10.00;W01;Milano Nord;Milano;MI;Commerciale;Addebito diretto;Consegnato;2024-02-01;0.00;1288.80
OL00019608;O0007888;2024-01-31;C02317;Alice;Barbieri;alice.barbieri2317@example.it;+393865987187;Bari;BA;Puglia;Enterprise;2024-12-12;S035;Ilaria;Barbieri;ilaria.barbieri35@example.it;Emilia-Romagna;P007;SSD Esterno 1TB;Archiviazione;DataSafe;129.00;8;5.00;W01;Milano Nord;Milano;MI;Commerciale;Addebito diretto;Consegnato;2024-02-01;19.90;1000.30
OL00019609;O0007888;2024-01-31;C02317;Alice;Barbieri;alice.barbieri2317@example.it;+393865987187;Bari;BA;Puglia;Enterprise;2024-12-12;S035;Ilaria;Barbieri;ilaria.barbieri35@example.it;Emilia-Romagna;P004;Tastiera Meccanica;Accessori;KeyForge;109.00;2;10.00;W01;Milano Nord;Milano;MI;Commerciale;Addebito diretto;Consegnato;2024-02-01;7.90;204.10
OL00019610;O0007888;2024-01-31;C02317;Alice;Barbieri;alice.barbieri2317@example.it;+393865987187;Bari;BA;Puglia;Enterprise;2024-12-12;S035;Ilaria;Barbieri;ilaria.barbieri35@example.it;Emilia-Romagna;P001;Notebook Pro 14;Informatica;NovaTech;899.00;7;5.00;W01;Milano Nord;Milano;MI;Commerciale;Addebito diretto;Consegnato;2024-02-01;0.00;5978.35
OL00019611;O0007889;2024-11-26;C00294;Marco;Longo;marco.longo294@example.it;+393519632426;Genova;GE;Liguria;PMI;2024-07-16;S039;Giulia;Esposito;giulia.esposito39@example.it;Toscana;P001;Notebook Pro 14;Informatica;NovaTech;899.00;5;0.00;W02;Bologna Interporto;Bologna;BO;Telefono;PayPal;Consegnato;2024-11-28;4.90;4499.90
OL00019612;O0007889;2024-11-26;C00294;Marco;Longo;marco.longo294@example.it;+393519632426;Genova;GE;Liguria;PMI;2024-07-16;S039;Giulia;Esposito;giulia.esposito39@example.it;Toscana;P002;Notebook Air 13;Informatica;NovaTech;749.00;5;15.00;W02;Bologna Interporto;Bologna;BO;Telefono;PayPal;Consegnato;2024-11-28;0.00;3183.25
OL00019613;O0007890;2024-01-01;C00403;Sara;Greco;sara.greco403@example.it;+393159160472;Venezia;VE;Veneto;PMI;2025-05-20;S009;Francesca;Conti;francesca.conti9@example.it;Veneto;P016;Tablet 11;Mobile;NovaTech;529.00;4;15.00;W03;Roma Est;Roma;RM;E-commerce;PayPal;Consegnato;2024-01-05;4.90;1803.50
OL00019614;O0007890;2024-01-01;C00403;Sara;Greco;sara.greco403@example.it;+393159160472;Venezia;VE;Veneto;PMI;2025-05-20;S009;Francesca;Conti;francesca.conti9@example.it;Veneto;P013;Webcam Full HD;Video;Visionix;69.00;5;10.00;W03;Roma Est;Roma;RM;E-commerce;PayPal;Consegnato;2024-01-05;0.00;310.50
OL00019615;O0007890;2024-01-01;C00403;Sara;Greco;sara.greco403@example.it;+393159160472;Venezia;VE;Veneto;PMI;2025-05-20;S009;Francesca;Conti;francesca.conti9@example.it;Veneto;P003;Monitor 27 QHD;Informatica;Visionix;319.00;7;5.00;W03;Roma Est;Roma;RM;E-commerce;PayPal;Consegnato;2024-01-05;0.00;2121.35
OL00019616;O0007890;2024-01-01;C00403;Sara;Greco;sara.greco403@example.it;+393159160472;Venezia;VE;Veneto;PMI;2025-05-20;S009;Francesca;Conti;francesca.conti9@example.it;Veneto;P025;Licenza Office Suite;Software;SoftBridge;149.00;3;5.00;W03;Roma Est;Roma;RM;E-commerce;PayPal;Consegnato;2024-01-05;19.90;444.55
OL00019617;O0007891;2024-08-04;C02388;Davide;Leone;davide.leone2388@example.it;+393702899810;Monza;MB;Lombardia;Microimpresa;2022-05-29;S022;Alessandro;Costa;alessandro.costa22@example.it;Sicilia;P008;NAS 2-Bay;Archiviazione;DataSafe;289.00;4;15.00;W04;Napoli Hub;Napoli;NA;Marketplace;Addebito diretto;Consegnato;2024-08-06;0.00;982.60
OL00019618;O0007891;2024-08-04;C02388;Davide;Leone;davide.leone2388@example.it;+393702899810;Monza;MB;Lombardia;Microimpresa;2022-05-29;S022;Alessandro;Costa;alessandro.costa22@example.it;Sicilia;P020;Lampada Desk LED;Arredo;FormaOffice;44.00;3;15.00;W04;Napoli Hub;Napoli;NA;Marketplace;Addebito diretto;Consegnato;2024-08-06;12.90;125.10
OL00019619;O0007892;2024-11-10;C01368;Valentina;Conti;valentina.conti1368@example.it;+393916636064;Viterbo;VT;Lazio;Microimpresa;2021-12-24;S033;Federico;Santoro;federico.santoro33@example.it;Veneto;P028;Firewall Appliance;Rete;NetWave;1290.00;4;0.00;W04;Napoli Hub;Napoli;NA;E-commerce;Bonifico;Consegnato;2024-11-11;19.90;5179.90
OL00019620;O0007893;2024-08-24;C00823;Matteo;Gallo;matteo.gallo823@example.it;+393156263401;Caserta;CE;Campania;PMI;2023-09-16;S006;Giulia;Romano;giulia.romano6@example.it;Veneto;P005;Mouse Wireless;Accessori;KeyForge;49.90;7;0.00;W05;Torino Ovest;Torino;TO;E-commerce;Bonifico;Reso;2024-08-27;12.90;362.20
OL00019621;O0007893;2024-08-24;C00823;Matteo;Gallo;matteo.gallo823@example.it;+393156263401;Caserta;CE;Campania;PMI;2023-09-16;S006;Giulia;Romano;giulia.romano6@example.it;Veneto;P018;Power Bank 20K;Mobile;Voltix;59.00;2;10.00;W05;Torino Ovest;Torino;TO;E-commerce;Bonifico;Reso;2024-08-27;19.90;126.10
OL00019622;O0007893;2024-08-24;C00823;Matteo;Gallo;matteo.gallo823@example.it;+393156263401;Caserta;CE;Campania;PMI;2023-09-16;S006;Giulia;Romano;giulia.romano6@example.it;Veneto;P023;Hub HDMI;Accessori;Connecta;39.00;5;10.00;W05;Torino Ovest;Torino;TO;E-commerce;Bonifico;Reso;2024-08-27;19.90;195.40
OL00019623;O0007894;2024-03-01;C00849;Laura;Gallo;laura.gallo849@example.it;+393608948195;Brescia;BS;Lombardia;Professionista;2024-09-21;S003;Laura;Romano;laura.romano3@example.it;Toscana;P028;Firewall Appliance;Rete;NetWave;1290.00;2;0.00;W03;Roma Est;Roma;RM;Commerciale;Carta;Consegnato;2024-03-08;12.90;2592.90
OL00019624;O0007895;2024-12-05;C01152;Ilaria;Bianchi;ilaria.bianchi1152@example.it;+393944292517;Firenze;FI;Toscana;PMI;2022-11-08;S023;Davide;Moretti;davide.moretti23@example.it;Piemonte;P021;Sedia Ergonomica;Arredo;FormaOffice;349.00;6;0.00;W01;Milano Nord;Milano;MI;Telefono;PayPal;Consegnato;2024-12-09;12.90;2106.90
OL00019625;O0007896;2024-06-09;C01431;Francesca;Gallo;francesca.gallo1431@example.it;+393337123627;Napoli;NA;Campania;Microimpresa;2024-05-22;S025;Chiara;Barbieri;chiara.barbieri25@example.it;Lombardia;P024;Cavo USB-C 2m;Accessori;Connecta;19.90;8;0.00;W01;Milano Nord;Milano;MI;E-commerce;PayPal;Consegnato;2024-06-14;0.00;159.20
OL00019626;O0007896;2024-06-09;C01431;Francesca;Gallo;francesca.gallo1431@example.it;+393337123627;Napoli;NA;Campania;Microimpresa;2024-05-22;S025;Chiara;Barbieri;chiara.barbieri25@example.it;Lombardia;P001;Notebook Pro 14;Informatica;NovaTech;899.00;2;5.00;W01;Milano Nord;Milano;MI;E-commerce;PayPal;Consegnato;2024-06-14;12.90;1721.00
OL00019627;O0007896;2024-06-09;C01431;Francesca;Gallo;francesca.gallo1431@example.it;+393337123627;Napoli;NA;Campania;Microimpresa;2024-05-22;S025;Chiara;Barbieri;chiara.barbieri25@example.it;Lombardia;P030;Speaker Conference;Audio;SoundPeak;179.00;5;15.00;W01;Milano Nord;Milano;MI;E-commerce;PayPal;Consegnato;2024-06-14;0.00;760.75
OL00019628;O0007897;2024-10-29;C02349;Giorgio;Barbieri;giorgio.barbieri2349@example.it;+393753741135;Bari;BA;Puglia;Enterprise;2022-06-29;S022;Alessandro;Costa;alessandro.costa22@example.it;Sicilia;P011;Stampante Laser;Ufficio;Printiva;239.00;8;0.00;W01;Milano Nord;Milano;MI;Commerciale;Addebito diretto;Consegnato;2024-11-04;0.00;1912.00
OL00019629;O0007897;2024-10-29;C02349;Giorgio;Barbieri;giorgio.barbieri2349@example.it;+393753741135;Bari;BA;Puglia;Enterprise;2022-06-29;S022;Alessandro;Costa;alessandro.costa22@example.it;Sicilia;P008;NAS 2-Bay;Archiviazione;DataSafe;289.00;2;20.00;W01;Milano Nord;Milano;MI;Commerciale;Addebito diretto;Consegnato;2024-11-04;0.00;462.40
OL00019630;O0007897;2024-10-29;C02349;Giorgio;Barbieri;giorgio.barbieri2349@example.it;+393753741135;Bari;BA;Puglia;Enterprise;2022-06-29;S022;Alessandro;Costa;alessandro.costa22@example.it;Sicilia;P027;Server Tower;Informatica;NovaTech;2190.00;4;0.00;W01;Milano Nord;Milano;MI;Commerciale;Addebito diretto;Consegnato;2024-11-04;19.90;8779.90
